source_id	source_name	license	format	relative_path	origin	approval_status	notes
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/having-images.docx	https://github.com/python-openxml/python-docx/blob/master/tests/test_files/having-images.docx	approved	Local-only repeated-image guard on python-docx sample; locks the current five inline image references without depending on exporter-specific asset filenames or assuming image deduplication semantics
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/sld-notes-feature.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/sld-notes.pptx	approved	MIT-licensed python-pptx notes slide sample; keeps speaker notes in the normal PPTX path
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/sld-notes.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/sld-notes.pptx	approved	Local-only count guard on python-pptx slide-notes sample; catches duplicated speaker-notes sections or appendix bleed while preserving the current blank second slide policy
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/viewPr-showComments-1.pptx	https://github.com/dotnet/Open-XML-SDK	approved	Local-only count guard on Open XML SDK PPTX comments sample; catches duplicated comment appendix lines or reordered comments after body text
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/test_slides.pptx	https://github.com/scanny/python-pptx/blob/master/tests/test_files/test_slides.pptx	approved	Local-only grouped-shape count guard on python-pptx grouped/table sample; catches duplicated grouped text or reading-order drift
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-chart-props.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-chart-props.pptx	approved	Local-only chart-title count guard on python-pptx chart-properties sample; locks current two-chart-per-slide behavior without allowing title duplication
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/shp-access-chart.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-access-chart.pptx	approved	Local-only guard for python-pptx chart-shape access sample after empty explicit-table suppression; catches regressions where a blank placeholder table leaks back into normal output
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-series.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-series.pptx	approved	MIT-licensed python-pptx chart-series sample with cached table-like chart data plus explicit no-cache cases
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-series.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-series.pptx	approved	Local-only count guard on python-pptx chart-series sample; catches fallback regression, no-cache over/under-emission, and raw line-break leakage across mixed chart cache shapes
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-datalabels.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-datalabels.pptx	approved	Local-only count guard on python-pptx chart data-label sample; catches repeated slide blocks, table/header duplication drift, and raw line-break leakage in chart-derived output
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/shp-picture.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-picture.pptx	approved	MIT-licensed python-pptx picture sample with image-only slides and multiple exported assets
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/shp-picture.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-picture.pptx	approved	Local-only image-only slide guard on python-pptx picture sample; catches dropped slide headings, duplicated image markdown, or reordered exported picture refs across the two-slide deck
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/comments-rich-para.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/comments-rich-para.docx	approved	MIT-licensed python-docx sample with rich comment markdown lowered conservatively into a Comments appendix; keeps hyperlink and inline image evidence
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/par-hlink-frags.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/par-hlink-frags.docx	approved	MIT-licensed python-docx hyperlink-fragment sample used as a stricter order/fragment coverage row after generic anchor preservation
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/par-hlink-frags.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/par-hlink-frags.docx	approved	Local-only hyperlink-fragment count guard on python-docx sample; catches duplicated anchor/file links and preserves paragraph order
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/test_slides.pptx	https://github.com/scanny/python-pptx/blob/master/tests/test_files/test_slides.pptx	approved	MIT-licensed python-pptx multi-signal sample with grouped text, slide images, and an explicit table on a single slide
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-chart-props.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-chart-props.pptx	approved	MIT-licensed python-pptx chart-properties sample; exercises lowering of explicit chart titles instead of silently dropping them
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-chart-props.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-chart-props.pptx	approved	MIT-licensed python-pptx chart-properties sample with cached Excel date serial categories; current normal output should render readable dates rather than raw serial floats
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-chart-type.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-chart-type.pptx	approved	MIT-licensed python-pptx chart-type sample with multiple chart families and cached date-like categories on more than one slide
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-chart-type.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-chart-type.pptx	approved	Local-only count guard on python-pptx chart-type sample; locks current multi-chart slide structure, repeated no-cache fallback count, and date-category alignment without allowing raw XML leakage
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-category-access.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-category-access.pptx	approved	MIT-licensed python-pptx chart-category sample mixing direct labels, multi-level category caches, and a no-cache fallback across different slides
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-category-access.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-category-access.pptx	approved	Local-only count guard on python-pptx category-access chart sample after multi-level category-cache support; catches regressions that drop slide-level labels back to unlabeled numeric fallback
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/shp-access-chart.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-access-chart.pptx	approved	MIT-licensed python-pptx chart-shape access sample; keeps chart table lowering active even when a later slide carries an almost-empty chart placeholder
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/num-having-numbering-part.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/num-having-numbering-part.docx	approved	MIT-licensed python-docx sample where ordered list semantics come from a List Number paragraph style with numId but omitted ilvl; normal output should still emit an ordered list item
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/num-having-numbering-part.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/num-having-numbering-part.docx	approved	Local-only numbering count guard on python-docx style-numbering sample; catches duplicate ordered-list lowering or unexpected appendix leakage on a tiny list-style fixture
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/bookmarks.docx	https://github.com/apache/poi/blob/trunk/test-data/document/bookmarks.docx	approved	Local-only bookmark/body-text guard on Apache POI sample; catches duplicate body emission or unexpected appendix leakage while preserving the current simple bookmark-neutral body order
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/DateFormatTests.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/DateFormatTests.xlsx	approved	Apache-2.0 Apache POI workbook covering common date/time number formats; useful positive control for readable formatted values rather than raw serials
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/DateFormatTests.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/DateFormatTests.xlsx	approved	Local-only count guard on Apache POI date-format workbook; catches duplicated test sections and drift in representative formatted date/time outputs
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/NumberFormatTests.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/NumberFormatTests.xlsx	approved	Apache-2.0 Apache POI workbook covering currency, grouping, percent, and escaped-text number formats; normal output should keep human-readable formatted values
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/NumberFormatTests.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/NumberFormatTests.xlsx	approved	Local-only count guard on Apache POI number-format workbook; catches duplicated sections and drift in representative currency, escaped-text, and percent formatting
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/55906-MultiSheetRefs.xlsx	https://github.com/apache/poi	approved	Local-only count guard on Apache POI multi-sheet formula-cache workbook; catches duplicated sheet blocks or repeated cached values
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/SampleSS.xlsx	https://github.com/apache/poi	approved	Local-only count guard on Apache POI sample workbook with visible formula results on the second sheet; catches duplicated sheet sections and drift in simple cached-formula rows
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/TwoSheetsOneHidden.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/TwoSheetsOneHidden.xlsx	approved	Local-only hidden-sheet guard on Apache POI workbook; catches regressions that leak hidden-sheet headings or cells into normal markdown
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/GroupTest.xlsx	https://github.com/apache/poi	approved	Local-only grouped-row count guard on Apache POI workbook; catches accidental row duplication or visibility-policy drift in normal output
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/TwoSheetsOneHidden.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/TwoSheetsOneHidden.xlsx	approved	Apache-2.0 Apache POI workbook with one hidden and one visible sheet; current normal policy should skip the hidden sheet and render the visible sheet only
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/Tables.xlsx	https://github.com/apache/poi	approved	Local-only merged-cell count guard on Apache POI Tables workbook; locks the unique merged heading and downstream sheet order without assuming repeated footnote text or repeated income brackets are globally unique across all examples
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/sharedhyperlink.xlsx	https://github.com/apache/poi	approved	Local-only shared-hyperlink guard on Apache POI workbook after self-closing blank-cell parsing fix; catches regressions that leak spurious zero-valued styled blanks next to shared hyperlinks
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/SimpleNormal.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SimpleNormal.xlsx	approved	Local-only formula-display guard on Apache POI SimpleNormal workbook; catches drift that leaks raw date serials or loses visible cached formula results while preserving current sheet order
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/SingleCellTable.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SingleCellTable.xlsx	approved	Local-only single-cell-table guard on Apache POI workbook; catches regressions that drop or duplicate the smallest table-object normal path
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/SimpleMultiCell.xlsx	https://github.com/apache/poi/blob/trunk/test-data/spreadsheet/SimpleMultiCell.xlsx	approved	Local-only multi-sheet grid guard on Apache POI workbook; catches drift in visible table width, empty-sheet handling, and sheet-order preservation on a small deterministic matrix
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/ExcelTables.xlsx	https://github.com/apache/poi	approved	Local-only guard on Apache POI ExcelTables workbook; locks current single-sheet duplicated table lowering and UTF-8 cell preservation without assuming a smarter table-object abstraction
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/ExcelTables.xlsx	https://github.com/apache/poi	approved	Local-only row-level duplication guard on Apache POI ExcelTables workbook; catches accidental re-emission or row loss inside the current dual-block table layout while preserving UTF-8 data cells
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/FormulaEvalTestData_Copy.xlsx	https://github.com/apache/poi	approved	Local-only formula-eval guard on Apache POI workbook copy; catches large-sheet structural drift around unsupported formulas, cached date values, and address rendering without binding to the full repeated EXPECTED VALUE matrix
apache_poi_tests	apache_poi_tests	Apache-2.0	xlsx	sources/apache-poi/xlsx/FormulaEvalTestData_Copy.xlsx	https://github.com/apache/poi	approved	Local-only matrix-structure guard on Apache POI formula-eval workbook; catches duplicated or truncated formula/result sections without binding to the full numeric payload of every function row
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/mcppt.pptx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/mcppt.pptx	approved	MIT-licensed Open XML SDK minimal PPTX sample with simple title/body ordering; useful small positive control for baseline PresentationML routing
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/mcppt.pptx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/mcppt.pptx	approved	Local-only minimal deck count guard on Open XML SDK sample; catches duplicated title/body emission or raw PresentationML leakage on the smallest text-only slide path
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/Presentation.pptx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Presentation.pptx	approved	Local-only count guard on Open XML SDK presentation sample; catches duplicated slide headings or mixed text-image layout drift while preserving current slide order
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/mediareference.pptx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/mediareference.pptx	approved	Local-only image-only slide guard on Open XML SDK media-reference sample; catches dropped slide blocks or duplicated image markdown on decks with no body text
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/animation.pptx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/animation.pptx	approved	Local-only mixed text-image count guard on Open XML SDK animation sample; catches duplicated slide-image fallback or reordered trailing text on hybrid slides
openxml_sdk_tests	openxml_sdk_tests	MIT	pptx	sources/openxml-sdk/pptx/Presentation.pptx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Presentation.pptx	approved	MIT-licensed Open XML SDK presentation sample with multiple slide layouts and stable visible text; useful cross-source baseline for slide order and title/body lowering
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/links/page_with_number_and_link.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/page_with_number_and_link.pdf	approved	Apache-2.0 pdf.js internal-destination link sample; current normal policy should preserve visible page-link text without inventing an external markdown link
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-link-text-popup.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-link-text-popup.pdf	approved	Apache-2.0 pdf.js link+text+popup annotation sample; normal output should preserve visible link text without fragmenting the URI text across headings and paragraphs
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-link-text-popup.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-link-text-popup.pdf	approved	Local-only count guard on the pdf.js link-text-popup annotation sample; catches duplicated visible blocks or appendix rows while preserving canonical markdown link lowering
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/links/paragraph_and_link.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/paragraph_and_link.pdf	approved	Apache-2.0 pdf.js paragraph plus internal-link sample; current normal output should keep visible paragraph text intact without intra-word fragmentation
pdfbox_tests	pdfbox_tests	Apache-2.0	pdf	sources/pdfbox/pdf/simple-openoffice.pdf	https://github.com/apache/pdfbox/blob/trunk/pdfbox/src/test/resources/input/simple-openoffice.pdf	approved	Apache-2.0 PDFBox small Latin text sample; current normal output should not split single English words into spaced fragments
pdfbox_tests	pdfbox_tests	Apache-2.0	pdf	sources/pdfbox/pdf/hello3.pdf	https://github.com/apache/pdfbox/blob/trunk/pdfbox/src/test/resources/input/hello3.pdf	approved	Apache-2.0 PDFBox mixed Latin/Arabic sample; current normal output should not glue mixed-script runs into one unsplit token
pdfbox_tests	pdfbox_tests	Apache-2.0	pdf	sources/pdfbox/pdf/AnnotationTypes.pdf	https://github.com/apache/pdfbox/blob/trunk/pdfbox/src/test/resources/input/AnnotationTypes.pdf	approved	Apache-2.0 PDFBox annotation sample with a stable square-annotation appendix line; count assertions guard against duplicated annotation/form sections without relying only on contains checks
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/footnotes.docx	https://github.com/apache/poi/blob/trunk/test-data/document/footnotes.docx	approved	Apache-2.0 Apache POI DOCX sample with inline footnote reference and body; normal output should preserve the marker inline and append a Footnotes section
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/footnotes.docx	https://github.com/apache/poi/blob/trunk/test-data/document/footnotes.docx	approved	Local-only footnote count guard on Apache POI sample; catches duplicated footnote appendix emission while preserving one inline marker plus one appendix entry
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/endnotes.docx	https://github.com/apache/poi/blob/trunk/test-data/document/endnotes.docx	approved	Apache-2.0 Apache POI DOCX sample with endnote appendix; normal output should preserve body bullets and append a readable Endnotes section
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/endnotes.docx	https://github.com/apache/poi/blob/trunk/test-data/document/endnotes.docx	approved	Local-only endnote count guard on Apache POI sample; catches duplicated endnote appendix emission while preserving the inline marker and appendix order
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/table_footnotes.docx	https://github.com/apache/poi/blob/trunk/test-data/document/table_footnotes.docx	approved	Apache-2.0 Apache POI DOCX sample with a footnote reference inside a table cell; normal output should preserve the table marker, the inline note marker, and the appended Footnotes section
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/table_footnotes.docx	https://github.com/apache/poi/blob/trunk/test-data/document/table_footnotes.docx	approved	Local-only table-footnote count guard on Apache POI sample; catches duplicated inline table-note markers and appendix entries without depending on file-specific hacks
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/deep-table-cell.docx	https://github.com/apache/poi/blob/trunk/test-data/document/deep-table-cell.docx	approved	Apache-2.0 Apache POI DOCX stress sample with deeply nested tables; normal output should terminate and preserve both shallow and deepest visible cell text
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/deep-table-cell.docx	https://github.com/apache/poi/blob/trunk/test-data/document/deep-table-cell.docx	approved	Local-only deep-table stress guard on Apache POI sample; catches truncation, duplication, or token-join regressions while preserving the current one-cell markdown table path
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/comment.docx	https://github.com/apache/poi/blob/trunk/test-data/document/comment.docx	approved	Apache-2.0 Apache POI DOCX sample with a multiline comment body; normal output should preserve the inline comment marker and append a readable Comments section
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/comment.docx	https://github.com/apache/poi/blob/trunk/test-data/document/comment.docx	approved	Local-only count guard on Apache POI multiline comment sample; catches duplicate comment marker or duplicated comment body lines
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/testComment.docx	https://github.com/apache/poi/blob/trunk/test-data/document/testComment.docx	approved	Apache-2.0 Apache POI DOCX sample where a comment reference is immediately followed by visible paragraph text; normal output should keep the comment marker separated from the following token
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/bookmarks.docx	https://github.com/apache/poi/blob/trunk/test-data/document/bookmarks.docx	approved	Apache-2.0 Apache POI DOCX sample with bookmark start/end markers around visible runs; normal output should keep the body text intact without exposing bookmark internals
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/VariousPictures.docx	https://github.com/apache/poi/blob/trunk/test-data/document/VariousPictures.docx	approved	Apache-2.0 Apache POI DOCX sample with multiple embedded picture formats; normal output should retain title text and export multiple image assets
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/VariousPictures.docx	https://github.com/apache/poi/blob/trunk/test-data/document/VariousPictures.docx	approved	Local-only image/title count guard on Apache POI picture sample; catches duplicated title/body emission or unstable image markdown lowering without depending on OCR or provider paths
apache_poi_tests	apache_poi_tests	Apache-2.0	docx	sources/apache-poi/docx/VariousPictures.docx	https://github.com/apache/poi/blob/trunk/test-data/document/VariousPictures.docx	approved	Local-only asset-count guard on Apache POI picture sample; catches dropped or duplicated exported image markdown while preserving the current title-first, image-following shape
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/links/extract_link.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/extract_link.pdf	approved	Apache-2.0 pdf.js sample with visible text around link extraction; current normal policy should preserve text without inventing a markdown link when no safe URI text match is emitted
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/links/extract_link.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/extract_link.pdf	approved	Local-only count guard on the pdf.js extract-link sample; catches duplicated annotation/bookmark appendices or reordered body text while preserving the current conservative internal-link rendering
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/links/file_url_link.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/file_url_link.pdf	approved	Apache-2.0 pdf.js file-URL link sample; current normal policy should preserve visible text but avoid emitting a markdown link for unsupported local-file schemes
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/links/file_url_link.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/file_url_link.pdf	approved	Local-only count guard on the pdf.js file-URL sample; catches accidental markdown-link emission or relationship leakage for unsupported local-file schemes
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/cht-datalabels.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/cht-datalabels.pptx	approved	MIT-licensed python-pptx chart-data-labels sample; useful positive control for cached chart-table lowering across multiple chart variants
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/tbl-cell.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/tbl-cell.pptx	approved	MIT-licensed python-pptx table-cell sample with vertical anchoring text and merged cells; useful coverage for conservative table lowering
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/shp-shapes.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-shapes.pptx	approved	MIT-licensed python-pptx slide-shapes sample combining text boxes, image shapes, and chart lowering on one deck
python_pptx_tests	python_pptx_tests	MIT	pptx	sources/python-pptx/pptx/shp-shapes.pptx	https://github.com/scanny/python-pptx/blob/master/features/steps/test_files/shp-shapes.pptx	approved	Local-only count guard on python-pptx slide-shapes sample; catches shape/chart/image duplication drift while preserving the current near-empty table shape and chart block order
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-text-without-popup.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-text-without-popup.pdf	approved	Apache-2.0 pdf.js text-annotation sample without a separate Popup object; normal output should preserve page text and append a readable annotation note
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-text-without-popup.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-text-without-popup.pdf	approved	Local-only count guard on the pdf.js text-annotation-without-popup sample; catches duplicate annotation appendix emission or accidental Forms leakage
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/highlight_popup.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/highlight_popup.pdf	approved	Apache-2.0 pdf.js highlight-popup sample; normal output should preserve visible text and append the highlight annotation content in a readable appendix
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/highlight_popup.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/highlight_popup.pdf	approved	Local-only count guard on the pdf.js highlight-popup sample; catches duplicated annotation or bookmark appendices while preserving current body-annotation-bookmark order
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-fileattachment.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-fileattachment.pdf	approved	Apache-2.0 pdf.js file-attachment annotation sample; normal output should keep visible text and surface the attachment note payload instead of silently dropping it
pdfjs_tests	pdfjs_tests	Apache-2.0	pdf	sources/pdfjs/pdf/annotation-fileattachment.pdf	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-fileattachment.pdf	approved	Local-only count guard on the pdf.js file-attachment annotation sample; catches duplicate attachment appendix lines or accidental Forms leakage while preserving the visible title text
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/tbl-cell-access.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/tbl-cell-access.docx	approved	MIT-licensed python-docx table-cell sample exercising horizontal and vertical merged-cell access; normal output should remain stable and preserve visible cell text across the merged-grid cases
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/shp-inline-shape-access.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/shp-inline-shape-access.docx	approved	MIT-licensed python-docx inline-shape sample with multiple embedded images and minimal surrounding text; useful positive control for image export in the normal DOCX path
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/shp-inline-shape-access.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/shp-inline-shape-access.docx	approved	Local-only inline-image count guard on python-docx sample; catches duplicate image markdown emission while staying agnostic to any future OCR or caption policy changes
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/blk-paras-and-tables.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/blk-paras-and-tables.docx	approved	MIT-licensed python-docx block-items sample mixing empty tables, nested-table cell content, and default header/footer blocks; useful cross-source positive control for block order
python_docx_tests	python_docx_tests	MIT	docx	sources/python-docx/docx/blk-paras-and-tables.docx	https://github.com/python-openxml/python-docx/blob/master/features/steps/test_files/blk-paras-and-tables.docx	approved	Local-only count guard on python-docx block-items sample; catches repeated header/footer or over-emitted block/table text
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Hyperlink.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Hyperlink.docx	approved	MIT-licensed Open XML SDK hyperlink sample; useful cross-source positive control for explicit DOCX hyperlink lowering
openxml_sdk_tests	openxml_sdk_tests	MIT	docx	sources/openxml-sdk/docx/Hyperlink.docx	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Hyperlink.docx	approved	Local-only hyperlink count guard on Open XML SDK sample; catches duplicated external-link lowering or stray appendix leakage in the simple hyperlink path
